[header]
width=5
height=1200
tilewidth=40
tileheight=40
orientation=orthogonal

[tilesets]
tileset=../../../../../Tiled/tileMap01.png,40,40,0,0

[layer]
type=Level 10
data=
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
186,186,186,186,186,
0,0,153,0,0,
0,0,153,0,0,
0,171,153,171,0,
0,0,153,0,0,
0,0,153,0,0,
0,0,153,0,0,
0,0,153,0,0,
0,153,153,153,0,
0,153,83,153,0,
153,153,1,153,153,
153,1,1,1,153,
1,1,21,1,1,
51,1,21,1,51,
1,1,21,1,1,
1,1,1,1,1,
6,1,1,1,6,
6,6,1,6,6,
174,181,6,181,174,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
171,0,2,0,171,
0,0,28,0,0,
0,0,28,0,0,
0,0,28,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
2,0,171,0,2,
27,0,0,0,27,
27,0,0,0,27,
27,181,181,181,27,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,174,2,174,0,
0,0,28,0,0,
0,0,27,0,0,
0,0,28,0,0,
0,0,27,0,0,
0,0,28,0,0,
0,0,27,0,0,
0,0,28,0,0,
0,0,27,0,0,
181,181,28,181,181,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
2,0,171,0,2,
6,0,0,0,6,
6,0,0,0,6,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
171,0,2,0,171,
0,0,6,0,0,
181,181,6,181,181,
0,0,0,0,0,
0,0,0,0,0,
0,0,171,0,0,
2,0,0,0,2,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
171,0,2,0,171,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
2,181,181,181,2,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,174,2,174,0,
0,0,6,0,0,
0,0,6,0,0,
0,0,6,0,0,
171,0,6,0,171,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,2,171,2,0,
181,6,0,6,181,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
2,0,0,0,2,
0,0,0,0,0,
0,0,171,0,0,
0,0,0,0,0,
184,181,181,181,184,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
171,0,2,0,171,
0,0,6,0,0,
0,0,6,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
2,0,2,0,2,
6,0,83,0,6,
6,181,6,181,6,
0,0,0,0,0,
0,0,171,0,0,
0,0,0,0,0,
0,2,0,2,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
184,181,181,181,184,
0,0,0,0,0,
171,0,0,0,171,
0,0,0,0,0,
0,2,0,2,0,
0,0,0,0,0,
0,0,171,0,0,
0,0,0,0,0,
0,6,2,6,0,
0,6,6,6,0,
181,6,171,6,181,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,6,2,6,0,
0,6,6,6,0,
0,6,171,6,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
171,181,184,181,171,
0,0,6,0,0,
0,0,6,0,0,
0,0,0,0,0,
0,1,1,1,0,
0,0,1,0,0,
2,1,1,1,2,
0,1,149,1,0,
0,1,1,1,0,
0,174,0,174,0,
0,2,2,2,0,
0,0,1,0,0,
0,0,1,0,0,
9,141,1,141,9,
142,141,184,141,142,
142,142,1,142,142,
142,142,146,142,142,
0,142,146,142,0,
0,142,146,142,0,
0,142,146,142,0,
0,142,146,142,0,
0,142,146,142,0,
0,142,146,142,0,
142,142,146,142,142,
142,141,182,141,142,
9,141,1,141,9,
1,0,0,0,1,
1,0,171,0,1,
2,0,0,0,2,
53,1,0,1,51,
1,1,1,1,1,
1,1,21,1,1,
21,1,0,1,21,
1,1,0,1,1,
1,0,0,0,1,
